"PointID","x","y","Adjoint_Density","Adjoint_X-Momentum","Adjoint_Y-Momentum","Adjoint_Energy","Sensitivity_x","Sensitivity_y","Surface_Sensitivity"
41,6.632653061224490e-01,1.000000000000000e+00,-3.923094586648104e+04,1.130317679518713e+02,-1.025766083130720e-02,-7.221729226912794e-02,3.321461022887107e-10,2.416243579541882e+00,0.000000000000000e+00,
42,6.428571428571429e-01,1.000000000000000e+00,-3.932327712743101e+04,1.132936443665369e+02,-1.186247873731544e-02,-7.237337750700044e-02,3.340867860135432e-10,6.088974016851858e+00,0.000000000000000e+00,
43,6.224489795918368e-01,1.000000000000000e+00,-3.940921068759557e+04,1.135428494823813e+02,-5.988713828506721e-03,-7.253864790521967e-02,-3.806374659909295e-11,1.209690040137192e+01,0.000000000000000e+00,
44,6.020408163265307e-01,1.000000000000000e+00,-3.949738040057181e+04,1.137945391977275e+02,-6.737063247406509e-03,-7.269747698326350e-02,-7.473401897328813e-10,2.143958317550586e+01,0.000000000000000e+00,
45,5.816326530612246e-01,1.000000000000000e+00,-3.957796818048922e+04,1.140324136296971e+02,-9.608826837986128e-03,-7.285660350886258e-02,-4.482718640730354e-10,3.519741594047139e+01,0.000000000000000e+00,
46,5.612244897959184e-01,1.000000000000000e+00,-3.966836571347128e+04,1.142890504909466e+02,-8.793315909157547e-03,-7.302075659684794e-02,2.071994797958610e-10,5.397697609891566e+01,0.000000000000000e+00,
47,5.408163265306123e-01,1.000000000000000e+00,-3.975324635440765e+04,1.145345056466549e+02,-1.089476934367611e-02,-7.317800921531827e-02,2.457467562777538e-10,7.785987380441894e+01,0.000000000000000e+00,
48,5.204081632653061e-01,1.000000000000000e+00,-3.984778351846641e+04,1.148008446687068e+02,-9.219887340141279e-03,-7.335199252488804e-02,-1.508215774492783e-10,1.040552202628994e+02,0.000000000000000e+00,
49,5.000000000000000e-01,1.000000000000000e+00,-3.971582685076969e+04,1.144245458734133e+02,-1.309087908661995e-02,-7.311023019730667e-02,3.827449468474242e-11,1.295914430262191e+02,0.000000000000000e+00,
50,4.800000000000000e-01,1.000000000000000e+00,-3.957738734010101e+04,1.140165666285166e+02,-1.079003459755915e-02,-7.285621735142965e-02,6.082035985954803e-10,1.511773586427592e+02,0.000000000000000e+00,
51,4.600000000000000e-01,1.000000000000000e+00,-3.958237142144825e+04,1.140294451636532e+02,-1.031694076809489e-02,-7.286572995399068e-02,3.794137226620364e-11,1.634899563850677e+02,0.000000000000000e+00,
52,4.400000000000000e-01,1.000000000000000e+00,-3.959630377237590e+04,1.140588413228070e+02,-9.513622201796596e-03,-7.289367007553604e-02,-6.271518304679091e-10,1.616672233830528e+02,0.000000000000000e+00,
53,4.200000000000000e-01,1.000000000000000e+00,-3.960022564434746e+04,1.140704336709741e+02,3.757005575616031e-04,-7.290123746023822e-02,-2.470978976987226e-10,1.413350899519895e+02,0.000000000000000e+00,
54,4.000000000000000e-01,1.000000000000000e+00,-3.961102046836779e+04,1.140933413408279e+02,-1.842732527592804e-03,-7.292367580991722e-02,1.521853754127278e-10,1.006236597187023e+02,0.000000000000000e+00,
55,3.800000000000000e-01,1.000000000000000e+00,-3.961309907836087e+04,1.140978417476734e+02,6.271549155218234e-03,-7.292790498813000e-02,1.900097856832872e-10,4.121288091101811e+01,0.000000000000000e+00,
56,3.600000000000000e-01,1.000000000000000e+00,-3.961412958865051e+04,1.141002801444525e+02,1.161497607819269e-03,-7.293076816259220e-02,3.952393967665557e-14,-3.147960691990720e+01,0.000000000000000e+00,
57,3.400000000000000e-01,1.000000000000000e+00,-3.961763841838307e+04,1.141078682065560e+02,2.155005292141990e-02,-7.293669575294708e-02,-1.520392700626871e-10,-1.092249037940163e+02,0.000000000000000e+00,
58,3.200000000000000e-01,1.000000000000000e+00,-3.960530559374861e+04,1.140816953580451e+02,1.436488950626226e-02,-7.291259148020854e-02,-1.709463681720536e-10,-1.826798254061634e+02,0.000000000000000e+00,
59,3.000000000000000e-01,1.000000000000000e+00,-3.960305155469377e+04,1.140772083714447e+02,2.075779422458112e-02,-7.290900595489637e-02,-1.329956145212918e-10,-2.432218387442697e+02,0.000000000000000e+00,
60,2.800000000000000e-01,1.000000000000000e+00,-3.958035308647114e+04,1.140288681415033e+02,1.646906226712907e-02,-7.286386241163824e-02,1.548761119352093e-13,-2.843708827944280e+02,0.000000000000000e+00,
61,2.600000000000000e-01,1.000000000000000e+00,-3.958631824390971e+04,1.140417299210746e+02,2.247283756607940e-02,-7.287592510688552e-02,1.140978422853323e-10,-3.025497152351894e+02,0.000000000000000e+00,
62,2.400000000000000e-01,1.000000000000000e+00,-3.956000971808063e+04,1.139853950899861e+02,2.127624754004319e-02,-7.282274115049553e-02,1.711356611977521e-10,-2.972328128361735e+02,0.000000000000000e+00,
63,2.200000000000000e-01,1.000000000000000e+00,-3.955811724753109e+04,1.139820108219632e+02,1.789563175774416e-02,-7.282063685931314e-02,2.090296824519555e-10,-2.706769052125467e+02,0.000000000000000e+00,
64,2.000000000000000e-01,1.000000000000000e+00,-3.953621026277127e+04,1.139349939110881e+02,2.068232311894127e-02,-7.277677530891846e-02,-3.797584469111825e-11,-2.274034924089067e+02,0.000000000000000e+00,
65,1.800000000000000e-01,1.000000000000000e+00,-3.955054393138485e+04,1.139710754918231e+02,7.190759162059269e-03,-7.280287330899538e-02,-3.803179993155936e-11,-1.735006808679138e+02,0.000000000000000e+00,
66,1.600000000000000e-01,1.000000000000000e+00,-3.953583288729210e+04,1.139383359607397e+02,1.219849015128320e-02,-7.277525568892031e-02,-7.592726447569476e-11,-1.157689124792731e+02,0.000000000000000e+00,
67,1.400000000000000e-01,1.000000000000000e+00,-3.956622100251164e+04,1.140277548501675e+02,5.330163810971598e-03,-7.282109622693948e-02,-1.901492296951801e-10,-6.066598878738981e+01,0.000000000000000e+00,
68,1.200000000000000e-01,1.000000000000000e+00,-3.945488827200076e+04,1.137015605808818e+02,9.818490535984518e-03,-7.266472426379009e-02,5.338385289377356e-10,-1.348879423217717e+01,0.000000000000000e+00,
69,9.999999999999998e-02,1.000000000000000e+00,-4.279879357622846e+04,1.233306717928549e+02,-1.274868069750086e-02,-7.882107648039999e-02,3.767428591316957e-10,2.326288353957140e+01,0.000000000000000e+00,
70,8.000000000000002e-02,1.000000000000000e+00,-4.248196223691824e+04,1.223912821403568e+02,-8.475849976622053e-03,-7.837930914762319e-02,-2.073065052954348e-10,4.721764545186912e+01,0.000000000000000e+00,
71,6.000000000000000e-02,1.000000000000000e+00,-4.252128341323156e+04,1.225125654421059e+02,-8.041458009435044e-03,-7.845759870758834e-02,-9.501438524850414e-11,6.761637575809438e+01,0.000000000000000e+00,
72,3.999999999999998e-02,1.000000000000000e+00,-4.175062848151803e+04,1.202385526129543e+02,6.983263148970754e-03,-7.741283483387715e-02,7.588671357972032e-11,6.098330847216046e+01,0.000000000000000e+00,
73,2.000000000000002e-02,1.000000000000000e+00,-6.570581787687025e+04,1.892741063638812e+02,-5.490001228527742e-02,-1.217212985141695e-01,-1.900575530289217e-10,7.799386810444929e+01,0.000000000000000e+00,
74,0.000000000000000e+00,1.000000000000000e+00,-5.426916973932443e+04,1.564169589357103e+02,-2.677432797980550e-02,-9.976581951843815e-02,-1.520648607034047e-10,1.045700100421248e+04,0.000000000000000e+00,
75,1.500000000000000e+00,9.831903465450705e-01,-6.078045322389728e+04,1.748075470093509e+02,1.586164283006330e-02,-1.036757981976534e-01,-3.043038064752146e-03,-1.315375162951016e-02,0.000000000000000e+00,
76,1.479591836734693e+00,9.831169075693486e-01,-5.796765368562486e+04,1.668218860751200e+02,3.728464813662166e-02,-1.061091671622370e-01,1.092860888990070e-03,-8.524273188359686e-03,0.000000000000000e+00,
77,1.459183673469387e+00,9.830434685936265e-01,-7.365946198757875e+04,2.119858269742955e+02,-2.509771861630300e-01,-1.349941073064538e-01,6.258605909114839e-03,-2.603554394671290e-03,0.000000000000000e+00,
78,1.438775510204081e+00,9.829700296179045e-01,-6.273605254837687e+04,1.804689211295514e+02,2.223775000972868e-02,-1.156510358013095e-01,5.678194215222795e-04,2.506721846857194e-05,0.000000000000000e+00,
79,1.418367346938775e+00,9.828965906421827e-01,-6.365063573173167e+04,1.831612382519004e+02,-5.067183516312497e-02,-1.169614871331834e-01,-4.343236810759599e-04,-2.369942533769665e-04,0.000000000000000e+00,
80,1.397959183673469e+00,9.828231516664606e-01,-5.690078437870809e+04,1.636422457498806e+02,1.932319028078922e-02,-1.047841180500163e-01,-1.674183647896368e-04,-5.176289692253389e-04,0.000000000000000e+00,
81,1.377551020408163e+00,9.827497126907386e-01,-5.796542859050092e+04,1.667173672440020e+02,1.106805259700562e-01,-1.063292723401284e-01,-2.370325956802672e-05,-3.112431174774634e-04,0.000000000000000e+00,
82,1.357142857142857e+00,9.826762737150165e-01,-5.799731826153483e+04,1.668475343166642e+02,1.419714063805474e-01,-1.066153737041894e-01,-5.989581148909669e-05,-3.855037476456396e-05,0.000000000000000e+00,
83,1.336734693877552e+00,9.826028347392946e-01,-5.829932473349221e+04,1.676565723336084e+02,1.481536008224490e-01,-1.070122397926816e-01,-3.890202407440695e-05,-3.839937322424694e-05,0.000000000000000e+00,
84,1.316326530612245e+00,9.825293957635725e-01,-5.780660741056515e+04,1.661851187571345e+02,2.194289030554829e-01,-1.064990165418247e-01,-1.017224337091579e-05,-1.881446246288170e-04,0.000000000000000e+00,
85,1.295918367346939e+00,9.824559567878507e-01,-5.798998153246845e+04,1.667402171470623e+02,-8.272824211539515e-02,-1.066327338477431e-01,-8.135020800807145e-06,-1.938236774377400e-04,0.000000000000000e+00,
86,1.275510204081633e+00,9.823825178121287e-01,-5.815532306550191e+04,1.672401250372207e+02,-1.448373353980600e-01,-1.069989671506208e-01,8.476391062327338e-06,-8.105618555029691e-05,0.000000000000000e+00,
87,1.255102040816327e+00,9.823090788364067e-01,-5.810584251330849e+04,1.672560557936518e+02,-4.710482836176150e-01,-1.068186381385476e-01,2.756972803097452e-05,-7.986514663172927e-06,0.000000000000000e+00,
88,1.234693877551020e+00,9.822356398606847e-01,-5.833900148218471e+04,1.678458972058685e+02,-4.419876079174359e-01,-1.074440952516617e-01,2.763138633355038e-05,-9.351489291815576e-06,0.000000000000000e+00,
89,1.214285714285714e+00,9.821622008849626e-01,-5.822950349268495e+04,1.677336873601076e+02,-4.257273836366119e-01,-1.071310050044524e-01,1.547241474801662e-05,-2.231660251874955e-05,0.000000000000000e+00,
90,1.193877551020408e+00,9.820887619092409e-01,-5.845700109399601e+04,1.683611319650131e+02,-3.476032463299095e-01,-1.075944463730150e-01,5.554574525425775e-06,-1.578554224203565e-05,0.000000000000000e+00,
91,1.173469387755102e+00,9.820153229335188e-01,-5.842876504330512e+04,1.684281721469130e+02,-7.607179719496761e-03,-1.074986497710564e-01,1.186906747207636e-06,-3.029923673087878e-06,0.000000000000000e+00,
92,1.153061224489796e+00,9.819418839577970e-01,-5.864944967261308e+04,1.690290586530381e+02,-1.035422338835646e-01,-1.079683090081289e-01,-2.192234837187955e-07,2.480956445931609e-06,0.000000000000000e+00,
93,1.132653061224490e+00,9.818684449820752e-01,-5.877378408485273e+04,1.694194911366127e+02,1.739094487762946e-01,-1.081683505644242e-01,-4.939694168118155e-07,1.995453516633923e-06,0.000000000000000e+00,
94,1.112244897959184e+00,9.817950060063532e-01,-5.891509280896440e+04,1.698514384110172e+02,1.546472970076772e-01,-1.084260737917591e-01,-3.509948574126859e-07,6.097890492394512e-07,0.000000000000000e+00,
95,1.091836734693877e+00,9.817215670306311e-01,-5.915235276881462e+04,1.704874409494890e+02,1.687307930561966e-01,-1.088717784673679e-01,-1.586087127829542e-07,1.021799849783140e-07,0.000000000000000e+00,
96,1.071428571428571e+00,9.816481280549091e-01,-5.929172622085536e+04,1.709110484545641e+02,1.187143463691779e-01,-1.091350385244726e-01,-5.634210750404321e-08,5.997122662294879e-08,0.000000000000000e+00,
97,1.051020408163266e+00,9.815746890791871e-01,-5.954464842965178e+04,1.715817316446696e+02,2.872022471374297e-02,-1.096139910946582e-01,-2.155257164454136e-08,4.961264588465511e-08,0.000000000000000e+00,
98,1.030612244897959e+00,9.815012501034650e-01,-5.972564489974594e+04,1.720958874599472e+02,1.850563898934546e-02,-1.099440937998131e-01,-8.216337412628431e-09,1.836574787469712e-08,0.000000000000000e+00,
99,1.010204081632653e+00,9.814278111277430e-01,-5.993557529064231e+04,1.726742612299275e+02,-3.538940310135164e-02,-1.103374904050204e-01,-1.754247607110571e-09,6.462674374642214e-10,0.000000000000000e+00,
100,9.897959183673468e-01,9.813543721520209e-01,-6.009031568231671e+04,1.731280852756587e+02,-7.321063559946467e-03,-1.106190483776422e-01,-2.188933101336359e-10,-1.285583356836132e-09,0.000000000000000e+00,
101,9.693877551020408e-01,9.812809331762992e-01,-6.026846625494120e+04,1.736391265203249e+02,-1.027044546115816e-02,-1.109487748637198e-01,4.080877912859834e-11,-1.065601722650872e-10,0.000000000000000e+00,
102,9.489795918367346e-01,9.812074942005773e-01,-6.043938293452030e+04,1.741322286541669e+02,-6.051023135328247e-03,-1.112599510670240e-01,4.697228414229526e-11,3.369797372133624e-10,0.000000000000000e+00,
103,9.285714285714287e-01,9.811340552248553e-01,-6.060997790844805e+04,1.746262115568387e+02,4.167703696217049e-03,-1.115737468580909e-01,4.689424775852393e-11,-7.085858788223028e-11,0.000000000000000e+00,
104,9.081632653061225e-01,9.810606162491332e-01,-6.077441772704895e+04,1.751033524332674e+02,4.521417488789339e-03,-1.118727300467690e-01,-4.130136786745050e-10,1.145095087634401e-10,0.000000000000000e+00,
105,8.877551020408162e-01,9.809871772734112e-01,-6.095036863253521e+04,1.756089704350751e+02,5.657722230470040e-03,-1.121988960323397e-01,2.888289307282259e-10,3.732591589375459e-10,0.000000000000000e+00,
106,8.673469387755103e-01,9.809137382976892e-01,-6.113510212851338e+04,1.761420105964639e+02,4.546216317979021e-03,-1.125324109664523e-01,6.644039879151619e-10,1.787879392793288e-10,0.000000000000000e+00,
107,8.469387755102040e-01,9.808402993219671e-01,-6.126011589764527e+04,1.764963512187521e+02,1.853412377520844e-03,-1.127915033275986e-01,-1.125466197912628e-10,8.142812298857682e-11,0.000000000000000e+00,
108,8.265306122448978e-01,9.807668603462454e-01,-6.281160244304578e+04,1.809755936244673e+02,-2.539374927588271e-03,-1.155963887137734e-01,-1.654923421124952e-10,3.008916478945301e-11,0.000000000000000e+00,
109,8.061224489795917e-01,9.806934213705235e-01,-6.283231707665448e+04,1.810218656733313e+02,-9.853544651991866e-03,-1.157030780766646e-01,6.076728086842984e-10,-2.941971837186350e-10,0.000000000000000e+00,
110,7.857142857142857e-01,9.806199823948011e-01,-6.302754762797416e+04,1.815848251640919e+02,1.008984075986740e-01,-1.161734006718679e-01,3.110433275610249e-10,-6.550358042419482e-11,0.000000000000000e+00,
111,7.653061224489797e-01,9.805465434190792e-01,-6.318532625434266e+04,1.820404534855980e+02,-3.644654079475051e-02,-1.162951980475548e-01,-3.114826362940228e-10,-3.879095939132883e-11,0.000000000000000e+00,
112,7.448979591836734e-01,9.804731044433574e-01,-6.178073371354252e+04,1.779799081025411e+02,-2.377572404213302e-02,-1.137664585405171e-01,-4.377410140332708e-10,-1.954508650704584e-10,0.000000000000000e+00,
113,7.244897959183672e-01,9.803996654676356e-01,-6.213498591499833e+04,1.790267547929570e+02,-4.105660008565284e-03,-1.143719858172642e-01,-4.233827931118776e-10,-4.456749005772711e-10,0.000000000000000e+00,
114,7.040816326530612e-01,9.803262264919136e-01,-6.232964086112744e+04,1.795749876247127e+02,-8.062029417059857e-03,-1.146858695023747e-01,8.740527579048190e-11,-3.594753962424394e-10,0.000000000000000e+00,
115,6.836734693877549e-01,9.802527875161916e-01,-6.251066353682416e+04,1.800966692363435e+02,-1.012605387215150e-02,-1.150086001345564e-01,4.891003972522271e-10,-1.040994183226690e-10,0.000000000000000e+00,
116,6.632653061224489e-01,9.801793485404695e-01,-6.261210250582476e+04,1.803958699937795e+02,-1.025373243461393e-02,-1.152657141358725e-01,3.418221435317437e-10,-4.811450261089690e-11,0.000000000000000e+00,
117,6.428571428571428e-01,9.801059095647475e-01,-6.279810842339985e+04,1.809227831825467e+02,-1.216068484297186e-02,-1.155800050486295e-01,6.038164752145299e-10,-2.943900333584763e-10,0.000000000000000e+00,
118,6.224489795918366e-01,9.800324705890257e-01,-6.297128135821533e+04,1.814235748791148e+02,-2.166920170550956e-03,-1.159077428448368e-01,2.332829568706396e-10,-4.656590042367144e-10,0.000000000000000e+00,
119,6.020408163265306e-01,9.799590316133039e-01,-6.314913104288937e+04,1.819307613860502e+02,-3.471051478254909e-04,-1.162286618039124e-01,-1.558233224111012e-09,-2.186981142553013e-10,0.000000000000000e+00,
120,5.816326530612244e-01,9.798855926375818e-01,-6.331376133749235e+04,1.824136308405703e+02,-1.061132095860787e-03,-1.165491176662758e-01,-9.634697756141304e-10,1.422317019250314e-10,0.000000000000000e+00,
121,5.612244897959187e-01,9.798121536618598e-01,-6.349552642742860e+04,1.829297410021363e+02,6.034325365736774e-03,-1.168800717150528e-01,3.970510541049964e-10,3.662500864574553e-10,0.000000000000000e+00,
122,5.408163265306123e-01,9.797387146861377e-01,-6.366729996591429e+04,1.834253120967391e+02,8.987320808087335e-03,-1.171976237484720e-01,-1.292332375443782e-10,-2.353783334336711e-11,0.000000000000000e+00,
123,5.204081632653063e-01,9.796652757104157e-01,-6.385476327359042e+04,1.839554831685285e+02,1.835426903480365e-02,-1.175433947563437e-01,1.585135860112907e-10,-6.417497554552580e-10,0.000000000000000e+00,
124,4.999999999999999e-01,9.795918367346937e-01,-6.372785874591624e+04,1.835969610477217e+02,1.700695583582230e-02,-1.173107605157349e-01,8.088276832354971e-11,-1.551577974448553e-10,0.000000000000000e+00,
125,4.799999999999999e-01,9.795918367346940e-01,-6.357453785167921e+04,1.831425448788931e+02,2.423160481540357e-02,-1.170300836156930e-01,7.412105868782574e-10,-7.636895854424220e-10,0.000000000000000e+00,
126,4.599999999999999e-01,9.795918367346937e-01,-6.357817851093606e+04,1.831538925545535e+02,2.460665469302390e-02,-1.170354816797071e-01,1.235341458698758e-09,-1.061759076002468e-09,0.000000000000000e+00,
127,4.399999999999998e-01,9.795918367346939e-01,-6.359512806318899e+04,1.831894977138198e+02,2.173277832023597e-02,-1.170698114715299e-01,-1.363688138471904e-09,-1.816288570830293e-10,0.000000000000000e+00,
128,4.199999999999998e-01,9.795918367346936e-01,-6.359510778265856e+04,1.831947055243549e+02,2.861687214774038e-02,-1.170688410624269e-01,-1.059655203273892e-09,2.189753684464577e-10,0.000000000000000e+00,
129,4.000000000000000e-01,9.795918367346939e-01,-6.360599154732746e+04,1.832173726313283e+02,1.106761873040499e-02,-1.170914177271861e-01,7.983573259428886e-10,2.981443284572588e-10,0.000000000000000e+00,
130,3.800000000000000e-01,9.795918367346937e-01,-6.360421249299343e+04,1.832135142994151e+02,6.828468729872497e-03,-1.170875981633151e-01,3.420990568834738e-10,4.466354866407600e-10,0.000000000000000e+00,
