"PointID","x","y","Adjoint_Density","Adjoint_X-Momentum","Adjoint_Y-Momentum","Adjoint_Energy","Sensitivity_x","Sensitivity_y","Surface_Sensitivity"
24,1.010204081632653e+00,1.000000000000000e+00,-3.753546075841622e+00,1.081302099751721e-02,-4.407232808351825e-06,-6.909839483475486e-06,1.550512783487015e-14,-5.013255600101073e-03,0.000000000000000e+00,
25,9.897959183673468e-01,1.000000000000000e+00,-3.759262219924308e+00,1.083130433161309e-02,-1.232518794073932e-06,-6.920176432635644e-06,1.934081828068937e-14,-8.042297386467580e-03,0.000000000000000e+00,
26,9.693877551020409e-01,1.000000000000000e+00,-3.767327296574209e+00,1.085492472650796e-02,-9.918969553138249e-07,-6.934850574304690e-06,-5.642589260418385e-14,-4.487849660697462e-03,0.000000000000000e+00,
27,9.489795918367347e-01,1.000000000000000e+00,-3.775809050703413e+00,1.087938646447294e-02,-6.689725317105666e-07,-6.950412626713768e-06,-5.852593800217964e-14,7.412064223285078e-04,0.000000000000000e+00,
28,9.285714285714286e-01,1.000000000000000e+00,-3.784656273229388e+00,1.090468124877358e-02,-1.754123882387194e-07,-6.966759602369297e-06,6.729314913460349e-14,4.709503005569791e-03,0.000000000000000e+00,
29,9.081632653061225e-01,1.000000000000000e+00,-3.793091835803101e+00,1.092885014107860e-02,1.345734130273316e-08,-6.982541387229409e-06,5.167233015166556e-14,6.526267545395424e-03,0.000000000000000e+00,
30,8.877551020408163e-01,1.000000000000000e+00,-3.802258973798322e+00,1.095482960634643e-02,-2.187054753752747e-08,-6.999480086266967e-06,-1.500641516431755e-14,6.320440889821886e-03,0.000000000000000e+00,
31,8.673469387755104e-01,1.000000000000000e+00,-3.811109716025567e+00,1.098015800653220e-02,1.203773858443705e-07,-7.015774877130968e-06,1.741482121269539e-14,4.121955519404219e-03,0.000000000000000e+00,
32,8.469387755102040e-01,1.000000000000000e+00,-3.819631308886404e+00,1.100454876721496e-02,-8.745336830495607e-08,-7.031756232543335e-06,2.241262730962035e-15,-4.688232054751914e-04,0.000000000000000e+00,
33,8.265306122448980e-01,1.000000000000000e+00,-3.836280871611170e+00,1.105309293957387e-02,-3.288172793160338e-08,-7.061764277809009e-06,-1.308274235473084e-14,-7.411331548613551e-03,0.000000000000000e+00,
34,8.061224489795918e-01,1.000000000000000e+00,-3.842511586186923e+00,1.107179346053684e-02,-6.102461637540481e-07,-7.074363869405661e-06,2.131460155943565e-15,-1.447590641013740e-02,0.000000000000000e+00,
35,7.857142857142858e-01,1.000000000000000e+00,-3.866213252701650e+00,1.114259157179709e-02,-1.870759553656688e-06,-7.112362005386703e-06,2.426471567076871e-15,-1.578148010703020e-02,0.000000000000000e+00,
36,7.653061224489797e-01,1.000000000000000e+00,-3.813072357135745e+00,1.098484315539667e-02,-1.348220346348124e-06,-7.036918411985366e-06,2.682207754511889e-15,-2.390010705477587e-03,0.000000000000000e+00,
37,7.448979591836735e-01,1.000000000000000e+00,-5.820897487213335e+00,1.675672557204669e-02,-1.829096812315915e-05,-1.077990716090097e-05,1.581016133983537e-14,3.345244603701292e-02,0.000000000000000e+00,
38,7.244897959183674e-01,1.000000000000000e+00,-3.880588077971763e+00,1.118792598495672e-02,-1.100758689606405e-07,-7.147686052502275e-06,-8.963099359937665e-16,9.028323852728365e-02,0.000000000000000e+00,
39,7.040816326530613e-01,1.000000000000000e+00,-4.003108460936950e+00,1.154675274691360e-02,2.846491589665347e-06,-7.350952423082384e-06,-2.364991882886081e-14,1.481325258605725e-01,0.000000000000000e+00,
40,6.836734693877552e-01,1.000000000000000e+00,-3.931349851286556e+00,1.131831764601021e-02,1.554071368956315e-05,-7.226434836015763e-06,-1.575345756621438e-14,1.635152234791634e-01,0.000000000000000e+00,
41,6.632653061224490e-01,1.000000000000000e+00,-3.971869780416624e+00,1.142626714007372e-02,1.880011061175561e-05,-7.292046370398044e-06,4.574899487019835e-15,7.584102004160001e-02,0.000000000000000e+00,
42,6.428571428571429e-01,1.000000000000000e+00,-3.949747423860360e+00,1.133705560902926e-02,6.107657362086772e-05,-7.280906917304343e-06,2.036565360796772e-14,-1.694394517353917e-01,0.000000000000000e+00,
43,6.224489795918368e-01,1.000000000000000e+00,-3.939991058958436e+00,1.132825383242073e-02,3.883465493379060e-05,-7.253172118318543e-06,1.331226795464602e-14,-5.815295918975412e-01,0.000000000000000e+00,
44,6.020408163265307e-01,1.000000000000000e+00,-3.931257588390379e+00,1.131312400790329e-02,4.407983973841937e-05,-7.240012186396651e-06,-6.983996714282625e-15,-1.080195295397508e+00,0.000000000000000e+00,
45,5.816326530612246e-01,1.000000000000000e+00,-3.826821811351096e+00,1.109606112622079e-02,-3.967282350489107e-06,-7.024673049908947e-06,-1.177009878450264e-14,-1.463180653023273e+00,0.000000000000000e+00,
46,5.612244897959184e-01,1.000000000000000e+00,-3.688873996171268e+00,1.081138163426489e-02,-1.992618659252359e-04,-6.775868112703641e-06,-6.277964259560065e-15,-1.423366918016591e+00,0.000000000000000e+00,
47,5.408163265306123e-01,1.000000000000000e+00,-3.579424731298619e+00,1.057483385027045e-02,-2.027376187193864e-04,-6.525997173502740e-06,-1.322553178084718e-14,-5.927310240545591e-01,0.000000000000000e+00,
48,5.204081632653061e-01,1.000000000000000e+00,-3.462209536139531e+00,1.031934776118904e-02,-4.509766499933148e-04,-6.258619394448264e-06,-1.020017403874363e-14,1.261849578042018e+00,0.000000000000000e+00,
49,5.000000000000000e-01,1.000000000000000e+00,-3.641676786893057e+00,1.067839461329644e-02,-2.946247560566426e-04,-6.573554654410216e-06,1.461331056162862e-14,4.088495299378997e+00,0.000000000000000e+00,
50,4.800000000000000e-01,1.000000000000000e+00,-3.579791252113570e+00,1.054891368828183e-02,-4.861389132863429e-04,-6.492977609897201e-06,-2.081668171172169e-14,7.482518976330740e+00,0.000000000000000e+00,
51,4.600000000000000e-01,1.000000000000000e+00,-4.366544779900155e+00,1.222130717282587e-02,-1.632165776688641e-04,-8.049017767884573e-06,2.194078252415466e-14,1.058887518308341e+01,0.000000000000000e+00,
52,4.400000000000000e-01,1.000000000000000e+00,-4.757835091737956e+00,1.308267658984309e-02,1.836980416663851e-04,-8.905471677414868e-06,4.092212679829288e-14,1.214518752905139e+01,0.000000000000000e+00,
53,4.200000000000000e-01,1.000000000000000e+00,-5.847658188394638e+00,1.543079196720635e-02,3.404097065990081e-04,-1.116137208999131e-05,-3.958292027483878e-14,1.067562520122563e+01,0.000000000000000e+00,
54,4.000000000000000e-01,1.000000000000000e+00,-7.078542295766130e+00,1.811599928309274e-02,2.500126008060547e-03,-1.355754926933139e-05,-2.828293155232586e-14,4.839190356451539e+00,0.000000000000000e+00,
55,3.800000000000000e-01,1.000000000000000e+00,-7.222096776653497e+00,1.848197335071742e-02,1.965572445389296e-03,-1.404490394335089e-05,5.329070518200751e-15,-6.150296317290545e+00,0.000000000000000e+00,
56,3.600000000000000e-01,1.000000000000000e+00,-7.777260343872148e+00,1.975232063562108e-02,3.877650908785602e-03,-1.541331450510776e-05,1.543210004228968e-14,-2.210319675747284e+01,0.000000000000000e+00,
57,3.400000000000000e-01,1.000000000000000e+00,-5.198737399402907e+00,1.432328551813902e-02,2.382421548412369e-03,-1.043238896870092e-05,-1.165734175856414e-14,-4.154087970232496e+01,0.000000000000000e+00,
58,3.200000000000000e-01,1.000000000000000e+00,-5.794973695248632e+00,1.509015807104212e-02,4.208723618774410e-03,-1.093208861148268e-05,-5.651035195342047e-14,-6.159391400215399e+01,0.000000000000000e+00,
59,3.000000000000000e-01,1.000000000000000e+00,2.570279933516899e-01,2.277732930823955e-03,2.497432779029162e-03,9.802598231216231e-07,2.065014825802791e-14,-7.818247963570637e+01,0.000000000000000e+00,
60,2.800000000000000e-01,1.000000000000000e+00,2.091124306933819e+00,-1.728022849946142e-03,1.080487164311777e-03,4.928880277994655e-06,-1.641742297664450e-14,-8.649386097795771e+01,0.000000000000000e+00,
61,2.600000000000000e-01,1.000000000000000e+00,9.595529852143914e+00,-1.769461996408035e-02,1.023127239980036e-03,1.979667129329307e-05,4.353462035311395e-14,-8.170450022621539e+01,0.000000000000000e+00,
62,2.400000000000000e-01,1.000000000000000e+00,1.522660462840787e+01,-2.979120204339486e-02,-1.443136186045814e-02,3.176665468104568e-05,2.886579864025407e-15,-5.983154086691509e+01,0.000000000000000e+00,
63,2.200000000000000e-01,1.000000000000000e+00,1.903137888521272e+01,-3.780651310542477e-02,-1.064332253985012e-02,3.902639847718064e-05,-8.348877145181177e-14,-1.855709450845459e+01,0.000000000000000e+00,
64,2.000000000000000e-01,1.000000000000000e+00,2.226904155321414e+01,-4.535427245612918e-02,-2.115991313554584e-02,4.733922983207496e-05,-3.952393967665557e-14,4.213995520618992e+01,0.000000000000000e+00,
65,1.800000000000000e-01,1.000000000000000e+00,1.592887525648376e+01,-3.184302016500565e-02,-1.478549596646133e-02,3.469596161936812e-05,-2.220446049250313e-14,1.196861634547083e+02,0.000000000000000e+00,
66,1.600000000000000e-01,1.000000000000000e+00,2.921757232399495e+01,-6.058577184377357e-02,-4.413053429087881e-02,6.249533474223388e-05,-1.865174681370263e-14,2.090112240180875e+02,0.000000000000000e+00,
67,1.400000000000000e-01,1.000000000000000e+00,7.185388302035082e+00,-1.323754262460540e-02,-3.355715979310512e-02,1.742708982569243e-05,4.529709940470639e-14,3.031417131168859e+02,0.000000000000000e+00,
68,1.200000000000000e-01,1.000000000000000e+00,7.361366774500917e+00,-1.489255736741109e-02,-4.590567135527593e-02,2.146773050534556e-05,4.307665335545607e-14,3.936954522081156e+02,0.000000000000000e+00,
69,9.999999999999998e-02,1.000000000000000e+00,-2.953704962235523e+01,6.385343912842160e-02,-3.834975050095830e-02,-5.244169949944558e-05,1.345590305845690e-13,4.737823351773468e+02,0.000000000000000e+00,
70,8.000000000000002e-02,1.000000000000000e+00,-1.940319799954691e+01,4.078161010968039e-02,-3.682646371500579e-02,-2.718773977382463e-05,1.398881011027697e-14,5.299667715592109e+02,0.000000000000000e+00,
71,6.000000000000000e-02,1.000000000000000e+00,-6.625373803535359e+01,1.410361042303818e-01,-3.202148329686788e-02,-1.219210619346856e-04,3.507472090547026e-13,5.870346236045261e+02,0.000000000000000e+00,
72,3.999999999999998e-02,1.000000000000000e+00,-9.055217953627466e+01,1.910625691002152e-01,-2.409144076917383e-02,-1.638530440775822e-04,4.019562460655379e-13,5.023739974270738e+02,0.000000000000000e+00,
73,2.000000000000002e-02,1.000000000000000e+00,-1.236625874020180e+02,2.630307985922573e-01,-9.798587088002898e-03,-2.344022947883703e-04,-3.924360836293772e-13,5.520709880519653e+02,0.000000000000000e+00,
74,0.000000000000000e+00,1.000000000000000e+00,-1.401133862794324e+02,2.970333030421504e-01,1.004952340642743e-02,-2.625344095265610e-04,-3.304023721284466e-13,-3.302024980575558e+03,0.000000000000000e+00,
75,1.500000000000000e+00,9.831903465450705e-01,-6.025935713232356e+00,1.733067064880026e-02,1.514482726798570e-06,-1.027179932413833e-05,-3.043037799773177e-07,-1.315375312227731e-06,0.000000000000000e+00,
76,1.479591836734693e+00,9.831169075693486e-01,-5.746164419591083e+00,1.653775189368465e-02,3.993654958415628e-06,-1.051394415778353e-05,1.092860639217611e-07,-8.524272906769214e-07,0.000000000000000e+00,
77,1.459183673469387e+00,9.830434685936265e-01,-7.300972721584257e+00,2.101175117822455e-02,-2.576653920996217e-05,-1.338007365453408e-05,6.258605841934814e-07,-2.603554587458585e-07,0.000000000000000e+00,
78,1.438775510204081e+00,9.829700296179045e-01,-6.211787444606331e+00,1.786897791726529e-02,2.054182042818327e-06,-1.145130294503851e-05,5.678196486237000e-08,2.506705002898096e-09,0.000000000000000e+00,
79,1.418367346938775e+00,9.828965906421827e-01,-6.303417882845757e+00,1.813846808838339e-02,-5.315234911617017e-06,-1.158158745038631e-05,-4.343238631528878e-08,-2.369941662591802e-08,0.000000000000000e+00,
80,1.397959183673469e+00,9.828231516664606e-01,-5.629397954635108e+00,1.618971967793793e-02,2.048147465004963e-06,-1.036630057637404e-05,-1.674179758665776e-08,-5.176287953504035e-08,0.000000000000000e+00,
81,1.377551020408163e+00,9.827497126907386e-01,-5.735483153396416e+00,1.649610767904023e-02,1.105893759019960e-05,-1.052009994582416e-05,-2.370308244125529e-09,-3.112423962143486e-08,0.000000000000000e+00,
82,1.357142857142857e+00,9.826762737150165e-01,-5.738552227500016e+00,1.650891769197232e-02,1.423413878702907e-05,-1.054884060685314e-05,-5.989547317751053e-09,-3.854980747295141e-09,0.000000000000000e+00,
83,1.336734693877552e+00,9.826028347392946e-01,-5.768584599084212e+00,1.658934457099315e-02,1.485767656333111e-05,-1.058820799840472e-05,-3.890211957141112e-09,-3.839908646564981e-09,0.000000000000000e+00,
84,1.316326530612245e+00,9.825293957635725e-01,-5.718493874707767e+00,1.643973930171655e-02,2.202668360341661e-05,-1.053544514476096e-05,-1.017260340201863e-09,-1.881444462092635e-08,0.000000000000000e+00,
85,1.295918367346939e+00,9.824559567878507e-01,-5.736723884121800e+00,1.649492549924026e-02,-8.234072192413164e-06,-1.054848856635464e-05,-8.135324967216795e-10,-1.938242655552907e-08,0.000000000000000e+00,
86,1.275510204081633e+00,9.823825178121287e-01,-5.753200641756647e+00,1.654471969910865e-02,-1.429713592408004e-05,-1.058505816963701e-05,8.476198161998550e-10,-8.105638354433595e-09,0.000000000000000e+00,
87,1.255102040816327e+00,9.823090788364067e-01,-5.748024618465450e+00,1.654559964504719e-02,-4.705640188827984e-05,-1.056644214707952e-05,2.757015804452918e-09,-7.987046190650707e-10,0.000000000000000e+00,
88,1.234693877551020e+00,9.822356398606847e-01,-5.773023285310636e+00,1.660935504597012e-02,-4.147646778818353e-05,-1.063425588818173e-05,2.763132516817032e-09,-9.352002888842555e-10,0.000000000000000e+00,
89,1.214285714285714e+00,9.821622008849626e-01,-5.761718902829131e+00,1.659693030254223e-02,-4.043742645652000e-05,-1.060164558055895e-05,1.547226721332766e-09,-2.231702256353814e-09,0.000000000000000e+00,
90,1.193877551020408e+00,9.820887619092409e-01,-5.784529199474737e+00,1.665964879769126e-02,-3.258287757039800e-05,-1.064812090522679e-05,5.554659146728745e-10,-1.578553227548781e-09,0.000000000000000e+00,
91,1.173469387755102e+00,9.820153229335188e-01,-5.781447908100152e+00,1.666571062398910e-02,1.387897636170560e-06,-1.063811936750115e-05,1.186261038741320e-10,-3.030528448946804e-10,0.000000000000000e+00,
92,1.153061224489796e+00,9.819418839577970e-01,-5.800927616043186e+00,1.671826607435565e-02,-1.417025110229915e-05,-1.067615839077833e-05,-2.199682692022144e-11,2.480521106739919e-10,0.000000000000000e+00,
93,1.132653061224490e+00,9.818684449820752e-01,-5.813503606798934e+00,1.675805726405591e-02,1.524237099492135e-05,-1.069792433189077e-05,-4.941497912558863e-11,1.995986619880828e-10,0.000000000000000e+00,
94,1.112244897959184e+00,9.817950060063532e-01,-5.827304005519503e+00,1.680039440664916e-02,1.304175237574824e-05,-1.072300272131095e-05,-3.509533344452210e-11,6.100979714121210e-11,0.000000000000000e+00,
95,1.091836734693877e+00,9.817215670306311e-01,-5.850860531540504e+00,1.686352863190464e-02,1.449759830737713e-05,-1.076731353992547e-05,-1.581411060059316e-11,1.021504284293821e-11,0.000000000000000e+00,
96,1.071428571428571e+00,9.816481280549091e-01,-5.864896701110009e+00,1.690587844382163e-02,1.096553652177209e-05,-1.079450883167167e-05,-5.619259730181407e-12,6.042595090101540e-12,0.000000000000000e+00,
97,1.051020408163266e+00,9.815746890791871e-01,-5.889970540463487e+00,1.697227471732234e-02,1.595810397003480e-06,-1.084167914445244e-05,-2.126166762885058e-12,5.031444679280915e-12,0.000000000000000e+00,
98,1.030612244897959e+00,9.815012501034650e-01,-5.907880040971116e+00,1.702314463592501e-02,6.280297490667911e-07,-1.087432565425474e-05,-8.255567891269557e-13,1.866041213111987e-12,0.000000000000000e+00,
99,1.010204081632653e+00,9.814278111277430e-01,-5.928681782096133e+00,1.708040422843796e-02,-4.869857669107240e-06,-1.091321085843323e-05,-1.777511411057708e-13,1.005659430195525e-13,0.000000000000000e+00,
100,9.897959183673468e-01,9.813543721520209e-01,-5.944134341414144e+00,1.712584546053652e-02,-9.740884834005432e-07,-1.094227219716982e-05,4.755119673079901e-14,-2.096124635458871e-13,0.000000000000000e+00,
101,9.693877551020408e-01,9.812809331762992e-01,-5.961745983858480e+00,1.717628491560263e-02,-1.534189672831912e-06,-1.097457403546324e-05,-4.781127129848605e-14,-1.353463725385938e-14,0.000000000000000e+00,
102,9.489795918367346e-01,9.812074942005773e-01,-5.978674533696823e+00,1.722511309162881e-02,-1.067197950183449e-06,-1.100541620570161e-05,-8.217038578418560e-14,1.262892697847384e-13,0.000000000000000e+00,
103,9.285714285714287e-01,9.811340552248553e-01,-5.995612224456863e+00,1.727409785409895e-02,1.328258767683876e-08,-1.103650292127044e-05,7.656569757440621e-14,6.853346737511829e-14,0.000000000000000e+00,
104,9.081632653061225e-01,9.810606162491332e-01,-6.011758498705939e+00,1.732098565997096e-02,6.578549867999803e-07,-1.106646104575632e-05,6.685072837726396e-14,-3.233441917033849e-14,0.000000000000000e+00,
105,8.877551020408162e-01,9.809871772734112e-01,-6.029282770984413e+00,1.737125084086743e-02,6.382634728660746e-07,-1.109869138521449e-05,1.883132440941934e-14,-2.458670349298373e-14,0.000000000000000e+00,
106,8.673469387755103e-01,9.809137382976892e-01,-6.046444412640667e+00,1.742077823530336e-02,4.824192885160554e-07,-1.113018703021413e-05,-3.701841382688993e-15,-1.355757257250798e-14,0.000000000000000e+00,
107,8.469387755102040e-01,9.808402993219671e-01,-6.063055286194707e+00,1.746863537230588e-02,-8.329416405844577e-07,-1.116115078559286e-05,-1.398474920369327e-14,-4.426749649144389e-14,0.000000000000000e+00,
108,8.265306122448978e-01,9.807668603462454e-01,-6.093587553161942e+00,1.755752996971810e-02,-1.851226246852378e-06,-1.121584880370377e-05,4.274385298196361e-14,-1.615942610671305e-14,0.000000000000000e+00,
109,8.061224489795917e-01,9.806934213705235e-01,-6.107355963471200e+00,1.759775830764834e-02,-2.886186392603283e-06,-1.124366027710067e-05,-9.924977059267398e-15,7.117570748194388e-15,0.000000000000000e+00,
110,7.857142857142857e-01,9.806199823948011e-01,-6.151975871882178e+00,1.772842985663015e-02,-3.180807157449789e-06,-1.131559449436219e-05,-1.476911493420024e-14,1.109296058905789e-14,0.000000000000000e+00,
111,7.653061224489797e-01,9.805465434190792e-01,-6.050417234000371e+00,1.742336488687578e-02,4.430540786922253e-06,-1.117504225911502e-05,1.659455214330691e-14,-5.258802855226034e-15,0.000000000000000e+00,
112,7.448979591836734e-01,9.804731044433574e-01,-9.402162673778077e+00,2.707110614126364e-02,-6.510742457026751e-06,-1.738708551709305e-05,-2.477443979682325e-14,-5.847607997001775e-14,0.000000000000000e+00,
113,7.244897959183672e-01,9.803996654676356e-01,-6.131750598720378e+00,1.766184670708907e-02,2.147324239245100e-05,-1.130732078717708e-05,-3.458672733191436e-14,-1.044876818124300e-13,0.000000000000000e+00,
114,7.040816326530612e-01,9.803262264919136e-01,-6.365881367333060e+00,1.835769304242772e-02,2.837101083235874e-05,-1.169556929124788e-05,8.564225037740374e-15,-6.536531327905926e-14,0.000000000000000e+00,
115,6.836734693877549e-01,9.802527875161916e-01,-6.247177514678273e+00,1.799422506039538e-02,2.876212883501053e-05,-1.148157067421334e-05,2.133749096679576e-14,-1.731791299578052e-14,0.000000000000000e+00,
116,6.632653061224489e-01,9.801793485404695e-01,-6.288648118069396e+00,1.812631390767803e-02,-1.100380170499627e-05,-1.153536049322466e-05,-2.152571094319890e-14,-1.275266674224164e-14,0.000000000000000e+00,
117,6.428571428571428e-01,9.801059095647475e-01,-6.220184677806492e+00,1.791496943760512e-02,-1.304712352729428e-05,-1.145493236068148e-05,3.773411992372842e-14,-3.366851350240216e-14,0.000000000000000e+00,
118,6.224489795918366e-01,9.800324705890257e-01,-6.184553359370130e+00,1.785713473090466e-02,-1.386882853411487e-04,-1.135011601486799e-05,6.391100362736542e-14,-3.632740215357961e-14,0.000000000000000e+00,
119,6.020408163265306e-01,9.799590316133039e-01,-6.197943088641414e+00,1.789582287554022e-02,-1.797285050455603e-04,-1.138782116672666e-05,-2.390960292446574e-14,-3.479919624541549e-14,0.000000000000000e+00,
120,5.816326530612244e-01,9.798855926375818e-01,-6.121463275066157e+00,1.774236427877767e-02,-2.356547390611810e-04,-1.121689339304951e-05,-3.876287743068178e-14,-4.582253966673210e-14,0.000000000000000e+00,
121,5.612244897959187e-01,9.798121536618598e-01,-6.081266181722929e+00,1.767741104478542e-02,-3.599717744062000e-04,-1.118871722005348e-05,-9.391693646823157e-15,-2.023627297011168e-14,0.000000000000000e+00,
122,5.408163265306123e-01,9.797387146861377e-01,-6.172448560789059e+00,1.788191828402077e-02,2.152162313089287e-05,-1.135526242560649e-05,-2.598605707296158e-14,-1.673012689205009e-14,0.000000000000000e+00,
123,5.204081632653063e-01,9.796652757104157e-01,-6.259651835164050e+00,1.806898923989265e-02,2.070608493836783e-04,-1.149676712559726e-05,-3.384363472190249e-14,-1.011837530794669e-14,0.000000000000000e+00,
124,4.999999999999999e-01,9.795918367346937e-01,-6.761068859885418e+00,1.913666929899983e-02,1.151441166859335e-03,-1.251288612925194e-05,5.717537556870865e-14,-5.065786235226015e-15,0.000000000000000e+00,
125,4.799999999999999e-01,9.795918367346940e-01,-6.584746795282925e+00,1.875551569973890e-02,1.357255842641280e-03,-1.218743368213113e-05,2.706354943831090e-14,2.827080837355278e-14,0.000000000000000e+00,
126,4.599999999999999e-01,9.795918367346937e-01,-7.492581117948612e+00,2.070640991552512e-02,2.136244947005568e-03,-1.404365525206995e-05,-2.242290774739274e-14,7.230439477090114e-14,0.000000000000000e+00,
127,4.399999999999998e-01,9.795918367346939e-01,-7.250959938341866e+00,2.019145546680616e-02,2.153745968571005e-03,-1.355748908678843e-05,8.508701491893748e-14,-2.346514265294852e-14,0.000000000000000e+00,
128,4.199999999999998e-01,9.795918367346936e-01,-7.771783639420915e+00,2.131081057616349e-02,1.039366425010639e-03,-1.464247436987999e-05,-2.401812654283723e-14,-1.034122656643739e-14,0.000000000000000e+00,
129,4.000000000000000e-01,9.795918367346939e-01,-8.305807830284119e+00,2.255570014269045e-02,2.036458037099809e-03,-1.561670265980904e-05,-9.806224283839761e-14,-1.180585061637873e-14,0.000000000000000e+00,
130,3.800000000000000e-01,9.795918367346937e-01,-6.928175707642669e+00,1.959185935819974e-02,-2.441742954771580e-03,-1.284708498052095e-05,1.367247101632804e-14,1.244164417017346e-14,0.000000000000000e+00,
